,ID_tab,ID_zam,Zamestnanie,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25
1053,1054,1457,montážny pracovník/montážna pracovníčka solárnych zariadení,8,13,21,0,7,5,0,6,0,1,6,0,7,11,2,0,0,0,0,0,6,0,0,0,0
1054,1055,2995,montážny robotník/montážna robotníčka výrobkov z kartónu,0,9,4,0,2,2,1,2,0,1,2,0,1,8,0,0,0,0,0,0,1,0,0,0,0
1055,1056,868,montér a údržbár/montérka a údržbárka odvodňovacích sietí,0,4,2,0,2,14,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,1057,1841,montér drevostavieb/montérka drevostavieb,0,8,8,0,2,7,0,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1057,1058,149,montér dverí/montérka dverí,0,10,1,0,4,9,0,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1058,1059,671,montér okien/montérka okien,0,10,2,0,4,10,0,9,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1059,1060,468,montér schodísk,0,11,4,0,5,10,0,10,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1060,1061,821,montér stropov/montérka stropov,0,6,1,0,3,13,0,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1061,1062,272,montér zariadení pre inteligentné domácnosti/ montérka zariadení pre inteligentné domácnosti,1,2,13,0,3,3,0,0,0,0,2,0,1,3,0,0,0,2,0,0,1,0,0,0,0
1062,1063,2829,montér/montérka ka elektronických zariadení do motorových vozidiel,0,2,4,0,1,0,0,1,0,0,2,0,0,7,0,0,0,0,0,0,0,1,0,0,0
1063,1064,157,montér/montérka káblových vedení,0,3,7,0,0,2,0,1,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1064,1065,1442,montér/montérka kanalizačných potrubí,0,8,6,0,2,9,1,4,0,0,4,0,1,10,0,0,0,0,0,0,0,0,0,0,0
1065,1066,1310,montér/montérka kovových konštrukcií,0,8,7,0,1,10,1,8,0,0,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0
1066,1067,2295,montér/montérka kuchynských zostáv,0,6,4,0,3,9,2,11,0,2,3,0,1,7,0,0,0,1,0,0,0,0,0,0,0
1067,1068,48,montér/montérka sprinklerových hasiacich zariadení,1,9,5,0,2,7,0,1,0,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0
1068,1069,1744,montér/montérka veľkostanov a plachtových hál,0,3,0,0,1,1,3,1,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1069,1070,1389,montér/montérka vzdušných elektrických vedení,0,4,7,0,0,2,0,1,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1070,1071,2150,montér-viazač bremien/montérka-viazačka bremien,0,7,2,0,2,3,0,2,0,0,5,0,1,5,0,0,0,2,0,0,0,0,0,0,0
1071,1072,2857,morský biológ/ morská biologička,0,15,1,0,3,0,1,3,1,1,0,1,1,0,16,0,0,0,0,0,0,0,1,0,0
1072,1073,842,morský hydrograf/morská hydrografka,0,15,4,0,5,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0
1073,1074,81,murár/murárka,0,12,1,0,2,14,0,11,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1074,1075,774,muzikoterapeut/muzikoterapeutka,0,9,0,0,23,0,7,1,2,1,28,0,1,0,1,0,0,1,0,16,3,1,16,0,0
1075,1076,93,náborový konzultant/náborová konzultantka,0,3,0,0,16,0,11,0,0,7,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1076,1077,354,náhradník/náhradníčka,0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1077,1078,1647,nákladový analytik/nákladová analytička,0,14,0,0,3,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,1079,2287,nákupca IT/nákupkyňa IT,5,6,2,0,7,0,5,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1079,1080,3004,nákupca textilu/nákupkyňa textilu,0,9,11,0,6,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1080,1081,527,nákupca/nákupkyňa,0,8,0,0,13,0,5,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1081,1082,1922,nákupca/nákupkyňa dekorácií a rekvizít,0,1,0,0,13,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
1082,1083,2496,nákupca/nákupkyňa kostýmov a materiálov na kostýmy,0,5,2,0,9,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1083,1084,880,nákupca/nákupkyňa mediálneho priestoru,0,9,0,0,8,0,5,0,0,3,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0
1084,1085,123,nákupca/nákupkyňa zelenej kávy,0,7,5,0,13,0,0,1,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1085,1086,1073,námorník/námorníčka,0,4,1,0,4,1,0,4,0,0,5,0,1,10,0,0,0,2,0,0,0,0,0,0,0
1086,1087,1131,námorný architekt/námorná architektka,8,15,22,0,9,4,4,2,0,3,4,0,6,3,8,0,0,2,0,0,2,0,0,0,0
1087,1088,1928,námorný hasič/námorná hasička,0,4,4,0,3,1,3,1,0,0,9,0,0,4,0,0,0,6,0,0,0,0,1,0,0
1088,1089,2878,námorný kapitán/námorná kapitánka,0,5,2,0,5,1,7,0,0,3,4,0,0,8,1,0,0,4,0,0,0,0,0,0,0
1089,1090,1179,námorný mechanik/ námorná mechanička,0,6,11,0,2,2,0,8,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0
1090,1091,937,námorný prepravca/námorná prepravkyňa bez vlastnej flotily,0,7,2,0,7,0,7,1,0,2,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0
1091,1092,2883,nastavovač/nastavovačka kožiarskych strojov,0,1,6,0,3,2,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1092,1093,518,nastavovač/nastavovačka splietacích strojov,0,7,3,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
1093,1094,2818,nastavovač/nastavovačka vŕtacieho stroja,4,7,19,0,4,2,1,5,0,1,1,0,3,4,3,0,0,0,0,0,0,0,0,0,0
1094,1095,1519,nástrojár špecialista/nástrojárka špecialistka,3,10,11,0,11,0,4,1,0,0,2,0,5,1,3,0,0,0,0,0,1,0,0,0,0
1095,1096,2827,nástrojár/nástrojárka na formy a nástroje,1,5,13,0,1,3,1,10,0,1,1,0,4,12,0,0,0,0,0,0,2,0,0,0,0
1096,1097,2984,natierač/natieračka protikoróznych náterov,0,6,18,0,1,9,1,12,0,1,3,0,0,11,1,0,0,1,0,0,0,0,0,0,0
1097,1098,108,návrhár/návrhárka bábok,0,17,0,0,19,0,6,2,0,2,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1098,1099,1791,návrhár/návrhárka dosiek plošných spojov,3,3,6,0,8,1,3,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0
1099,1100,2548,návrhár/návrhárka kostýmov,1,19,0,0,29,0,7,1,0,2,5,0,2,3,0,0,0,0,0,0,2,0,0,0,0
1100,1101,1814,návrhár/návrhárka kotlov a tlakových nádob,2,8,12,0,7,0,2,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0
1101,1102,1970,návrhár/návrhárka koženého tovaru,1,2,8,0,9,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1102,1103,2294,návrhár/návrhárka nábytku,1,6,0,0,11,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0
1103,1104,98,návrhár/návrhárka obuvi,0,1,8,0,12,0,3,4,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1104,1105,2547,návrhár/návrhárka odevov,0,10,9,0,12,0,1,10,0,0,0,0,2,7,0,0,0,0,0,0,3,0,1,0,0
1105,1106,665,návrhár/návrhárka šperkov,0,10,0,0,7,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1106,1107,1298,návrhár/návrhárka výrobkov z textilu,0,9,11,0,4,0,1,2,0,1,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0
1107,1108,2677,nekvalifikovaný lodník/nekvalifikovaná lodníčka,0,6,1,0,8,3,0,4,0,2,14,0,0,14,0,0,0,6,0,0,0,0,0,0,0
1108,1109,1192,nemocničný lekárnik/nemocničná lekárnička,0,8,0,0,15,0,4,2,0,1,13,0,1,0,3,0,0,0,0,0,0,0,5,0,0
1109,1110,135,nitovač/nitovačka,0,6,11,0,2,1,1,6,0,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0
1110,1111,778,nosič batožiny/nosička batožiny na letisku,0,1,0,0,4,0,3,4,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1111,1112,2217,nosič/nosička v prístave,0,4,1,0,2,0,1,11,0,3,1,0,2,12,0,0,0,6,0,0,0,0,0,0,0
1112,1113,1998,nosič/nosička zdravotníckych nosidiel,0,4,0,0,6,0,4,0,0,0,20,0,0,3,0,0,0,1,0,0,0,0,8,0,0
1113,1114,2553,notár/notárka,0,5,0,0,12,0,4,0,0,16,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0
1114,1115,2011,novinár/novinárka,3,16,2,0,40,0,4,0,0,9,2,0,7,6,0,0,0,4,0,11,15,0,0,0,0
1115,1116,2565,novinár/novinárka kultúrno-spoločenskej rubriky,3,7,0,0,26,0,2,0,0,2,2,0,6,0,0,0,0,0,0,5,6,0,0,0,0
1116,1117,754,obchodník/obchodníčka na burze,1,9,0,0,3,0,3,0,0,14,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1117,1118,1207,obchodník/obchodníčka na finančných trhoch,0,9,0,0,9,0,5,0,0,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1118,1119,2993,obchodník/obchodníčka na termínovom trhu,0,7,0,0,4,0,1,0,0,10,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1119,1120,940,obchodník/obchodníčka s cennými papiermi,1,11,0,0,8,0,5,0,0,10,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1120,1121,77,obchodník/obchodníčka s devízami,0,10,0,0,3,0,2,0,0,11,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1121,1122,395,obchodník/obchodníčka s energiou,0,11,4,0,4,0,3,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1122,1123,2746,obchodník/obchodníčka s komoditami,1,7,0,0,5,0,2,0,0,9,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1123,1124,2395,obchodník/obchodníčka so stavebným drevom,0,13,1,0,10,0,5,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1124,1125,3020,obchodný analytik IT/ obchodná analytička IT,8,7,0,0,6,0,4,0,0,9,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1125,1126,2048,obchodný manažér/obchodný manažér,0,15,0,0,11,0,19,0,0,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1126,1127,575,obchodný riaditeľ/obchodná riaditeľka,1,5,0,0,10,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,1128,259,obchodný zástupca/obchodná zástupkyňa,3,10,11,0,22,0,5,0,0,13,3,0,2,0,1,0,0,3,0,0,3,0,0,0,0
1128,1129,948,obchodný zástupca/obchodná zástupkyňa v oblasti predaja elektrickej energie,0,7,4,0,19,0,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,1130,3025,obchodný zástupca/obchodná zástupkyňa v oblasti predaja energie z obnoviteľných zdrojov,0,7,7,0,21,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,1131,1877,občiansky aktivista/občianska aktivistka,0,0,0,0,12,0,7,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1131,1132,33,obkladač/obkladačka,0,10,2,0,5,10,0,8,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0
1132,1133,1418,obrazový redaktor/obrazová redaktorka,2,4,0,0,10,0,5,2,0,2,2,0,10,5,0,0,0,0,0,1,5,0,0,0,0
1133,1134,795,obsluha lyžiarskeho vleku,0,1,1,0,1,0,1,1,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0
1134,1135,517,obsluha odstredivky,0,5,4,0,1,2,1,6,0,0,7,0,1,11,1,0,0,1,0,0,0,0,0,0,0
1135,1136,88,obsluha pradiarenského stroja,0,4,2,0,1,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
1136,1137,551,obsluha prevádzky mosta,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1137,1138,321,obsluha sušiarne pyrotechniky,0,2,2,0,0,0,0,4,0,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0
1138,1139,2160,obslužný pracovník/obslužná pracovníčka baliaceho a plniaceho stroja,0,6,1,0,1,0,1,7,0,0,7,0,0,7,1,0,0,1,0,0,0,0,0,0,0
1139,1140,1390,obslužný pracovník/obslužná pracovníčka blanšírovacieho zariadenia,0,2,3,0,1,2,2,6,0,0,8,0,1,11,0,0,0,2,0,0,0,0,0,0,0
1140,1141,663,obslužný pracovník/obslužná pracovníčka kakaového lisu,0,5,1,0,4,1,2,4,0,0,6,0,0,3,1,0,0,1,0,0,0,0,0,0,0
1141,1142,1316,obslužný pracovník/obslužná pracovníčka lisu na olej,0,3,3,0,5,1,2,4,0,0,6,0,0,9,0,0,0,1,0,0,0,0,0,0,0
1142,1143,2705,obslužný pracovník/obslužná pracovníčka mlecieho zariadenia na výrobu kakaovej pasty,0,2,4,0,3,2,0,3,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0
1143,1144,1409,obslužný pracovník/obslužná pracovníčka ovocného lisu,0,4,1,0,1,1,1,7,0,0,7,1,0,6,0,0,0,1,0,0,0,0,0,0,0
1144,1145,2830,obslužný pracovník/obslužná pracovníčka prístroja na výrobu cigariet,0,9,5,0,7,2,1,25,0,1,7,0,0,5,0,0,0,1,0,0,1,0,0,0,0
1145,1146,1918,obslužný pracovník/obslužná pracovníčka spracovania mlieka,0,3,8,0,3,2,2,12,0,1,8,0,0,12,1,0,0,2,0,0,0,0,0,0,0
1146,1147,11,obslužný pracovník/obslužná pracovníčka stroja na hydrogenáciu,0,7,10,0,3,2,1,3,0,0,6,0,0,6,3,0,0,0,0,0,0,0,0,0,0
1147,1148,2834,obslužný pracovník/obslužná pracovníčka stroja na rafináciu,0,3,6,0,5,1,1,5,0,0,7,0,0,12,1,0,0,1,0,0,0,0,0,0,0
1148,1149,207,obslužný pracovník/obslužná pracovníčka stroja na výrobu cukríkov,0,1,2,0,5,1,1,7,0,0,8,0,0,8,0,0,0,1,0,0,1,0,0,0,0
1149,1150,700,obslužný pracovník/obslužná pracovníčka zariadenia na konverziu škrobu,0,4,3,0,4,1,2,3,0,0,7,0,1,4,3,0,0,2,0,0,0,0,1,0,0
1150,1151,237,obslužný pracovník/obslužná pracovníčka zariadenia na miešanie,0,4,2,0,0,0,3,7,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1151,1152,2703,obslužný pracovník/obslužná pracovníčka zariadenia na mletie kakaa,0,5,1,0,6,1,1,4,0,0,7,0,0,4,0,0,0,1,0,0,0,0,0,0,0
1152,1153,2910,obslužný pracovník/obslužná pracovníčka zariadenia na preosievanie múky,0,2,1,0,4,2,2,5,0,0,5,0,1,5,0,0,0,1,0,0,0,0,0,0,0
1153,1154,2578,obslužný pracovník/obslužná pracovníčka zariadenia na tvarovanie čokolády,0,1,3,0,3,1,3,6,0,0,6,0,1,3,1,0,0,1,0,0,0,0,0,0,0
1154,1155,1040,obuvník prípravár/obuvníčka prípravárka,0,0,12,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1155,1156,2957,obuvník/obuvníčka,0,0,8,0,3,0,1,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1156,1157,938,oceánograf/oceánografka,1,19,2,0,19,0,2,2,1,1,0,0,4,4,13,0,0,0,0,0,0,0,0,0,0
1157,1158,1359,očný optik/ očná optička,0,5,1,0,21,0,6,4,0,2,13,0,2,5,0,0,0,1,0,0,0,0,1,0,0
1158,1159,218,očný technik/očná technička,0,2,4,0,4,1,0,6,0,5,3,0,1,8,2,0,0,2,0,0,0,0,1,0,0
1159,1160,1181,odberca/odberkyňa krvi,0,4,0,0,5,0,0,4,0,0,8,0,0,2,0,0,0,1,0,0,0,0,13,0,0
1160,1161,1771,odborník na prediktívnu údržbu/ odborníčka na prediktívnu údržbu,3,4,5,0,5,2,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0
1161,1162,1391,odborník/odborníčka na dátovú kvalitu,11,7,0,0,5,0,4,0,0,2,0,0,7,0,1,0,0,0,0,0,2,0,1,0,0
1162,1163,2561,odborník/odborníčka na jablčné víno,0,10,7,0,7,0,10,7,0,1,7,1,1,4,0,0,0,0,0,0,0,0,1,0,0
1163,1164,2378,odborník/odborníčka na komplementárnu liečbu,0,17,0,0,39,0,9,3,2,5,24,0,1,0,5,0,0,3,0,5,1,0,45,0,0
1164,1165,2267,odborník/odborníčka na kvasenie vína,0,3,4,0,2,0,0,4,0,0,7,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1165,1166,2412,odborník/odborníčka na rastlinné prípravky,0,4,3,0,3,0,0,1,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0
1166,1167,120,odborník/odborníčka na SEO,2,4,0,0,6,0,3,0,0,5,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
1167,1168,2357,odborník/odborníčka na styk s verejnosťou,0,6,0,0,27,0,6,0,0,11,0,0,2,0,0,0,0,0,0,4,2,2,0,0,0
1168,1169,1747,odborník/odborníčka na technickú dokumentáciu,9,7,0,0,8,0,2,0,0,0,1,0,12,0,0,0,0,1,0,2,4,0,0,0,0
1169,1170,418,odborník/odborníčka na tripartitné vzťahy,0,4,0,0,16,0,2,0,0,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1170,1171,2795,odborník/odborníčka na výživu zvierat,0,5,5,0,6,0,0,3,0,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1171,1172,37,odborný administratívny asistent v právnej oblasti/odborná administratívna asistentka v právnej oblasti,0,4,0,0,5,0,8,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1172,1173,63,odborný administratívny asistent v zdravotníctve/odborná administratívna asistentka v zdravotníctve,0,9,0,0,9,0,9,1,0,4,3,0,1,0,0,0,0,0,0,0,1,0,5,0,0
1173,1174,411,odborný pracovník /odborná pracovníčka relokačných služieb,0,5,0,0,15,0,3,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,1175,2035,odborný pracovník/odborná pracovníčka múzea,0,17,0,0,25,0,4,0,0,0,1,0,3,0,1,0,0,0,0,3,1,0,0,0,0
1175,1176,1599,odborný pracovník/odborná pracovníčka ochrany prírody,0,13,0,0,14,0,7,1,0,3,8,1,0,0,14,0,0,1,0,0,0,0,0,0,0
1176,1177,1315,odborný pracovník/odborná pracovníčka ochrany životného prostredia na letisku,0,2,1,0,4,0,2,2,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1177,1178,543,odborný pracovník/odborná pracovníčka v oblasti sociálnoprávnej ochrany detí a v sociálnych službách,0,6,0,0,18,0,10,0,0,3,29,0,0,0,0,0,0,1,0,3,0,0,2,0,0
1178,1179,451,odborný pracovník/odborná pracovníčka v oblasti úspory energie,0,4,8,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,1180,1159,odborný referent pre podporu projektov/ odborná referentka pre podporu projektov,1,12,0,0,5,0,10,0,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1180,1181,2481,odborný referent/odborná referentka,0,20,4,0,34,0,17,0,1,23,4,1,0,0,1,0,0,2,0,9,0,0,0,0,0
1181,1182,20,odborný referent/odborná referentka pre bývanie,0,8,1,0,9,0,3,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1182,1183,1010,odborný referent/odborná referentka pre fiškálne záležitosti,0,8,0,0,6,0,3,0,1,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1183,1184,720,odborný referent/odborná referentka pre hospodársku politiku,0,4,0,0,9,0,4,0,1,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1184,1185,711,odborný referent/odborná referentka pre hospodársku súťaž,0,6,0,0,9,0,3,0,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1185,1186,1196,odborný referent/odborná referentka pre kultúru,0,4,0,0,17,0,10,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1186,1187,1332,odborný referent/odborná referentka pre migračnú politiku,0,6,0,0,14,0,4,0,1,6,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1187,1188,1888,odborný referent/odborná referentka pre poľnohospodárstvo,0,3,1,0,13,0,3,0,1,6,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0
1188,1189,1168,odborný referent/odborná referentka pre právne záležitosti,0,4,0,0,7,0,1,0,1,29,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1189,1190,2587,odborný referent/odborná referentka pre pre ochranu verejného zdravia,0,8,0,0,8,0,8,0,0,3,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1190,1191,513,odborný referent/odborná referentka pre regionálny rozvoj,0,6,0,0,11,0,3,0,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1191,1192,2608,odborný referent/odborná referentka pre sociálne služby,0,1,0,0,10,0,6,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0
1192,1193,3018,odborný referent/odborná referentka pre šport a rekreáciu,0,0,0,0,10,0,6,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1193,1194,2939,odborný referent/odborná referentka pre vzdelávanie,0,7,0,0,11,0,3,0,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1194,1195,2934,odborný referent/odborná referentka pre zahraničné veci,0,4,0,0,18,0,3,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0
1195,1196,1977,odborný referent/odborná referentka pre zamestnanosť,0,4,0,0,10,0,3,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1196,1197,2220,odborný referent/odborná referentka pre životné prostredie,1,8,7,0,9,0,3,0,0,6,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0
1197,1198,1973,odchytávač/odchytávačka hydiny,0,0,0,0,0,0,0,6,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1198,1199,2140,odhadca majetku/odhadkyňa majetku,0,12,3,0,4,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1199,1200,2291,odhadca/odhadkyňa hodnoty nehnuteľnosti a daňové účely,0,11,3,0,3,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200,1201,2788,odhadca/odhadkyňa osobného majetku,0,13,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1201,1202,427,odhadca/odhadkyňa výrobných nákladov,0,23,1,0,1,0,5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1202,1203,239,odlievač do kokíl/odlievačka do kokíl,0,2,3,0,2,1,3,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1203,1204,1755,odlievač/odlievačka betónových prefabrikátov,0,1,0,0,0,3,0,11,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0
1204,1205,1187,odlievač/odlievačka keramiky a porcelánu,0,8,4,0,4,1,0,7,0,0,2,0,1,12,0,0,0,0,0,0,3,0,0,0,0
1205,1206,556,odpočtár/odpočtárka meracích prístrojov,1,4,2,0,4,2,0,0,0,1,2,0,1,5,1,0,0,1,0,0,0,0,0,0,0
1206,1207,2974,odsoľovací technik/odsoľovacia technička,0,2,3,0,5,0,0,1,0,1,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0
1207,1208,456,olejovač/olejovačka priemyselných strojov,0,2,3,0,2,5,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1208,1209,2899,omietkar/omietkarka,0,10,1,0,3,14,0,6,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1209,1210,657,opatrovateľ/opatrovateľka detí,0,0,0,0,4,0,3,2,1,0,14,0,0,0,0,0,0,1,0,0,0,0,5,0,0
1210,1211,803,opatrovateľ/opatrovateľka detí v zariadeniach dennej starostlivosti,0,7,0,0,19,0,11,0,0,3,30,0,0,0,0,0,0,1,0,3,0,0,0,0,0
1211,1212,714,operatívny pracovník/operatívna pracovníčka kriminálnej polície,0,6,0,0,8,0,0,0,0,4,11,0,0,0,0,0,0,2,0,1,0,0,1,0,0
1212,1213,444,operáto/operátorka tvarovacieho stroja,0,1,1,0,1,1,4,15,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
1213,1214,40,operátor /operátorka stroja na povrchovú úpravu kovov,0,6,23,0,1,4,1,6,0,1,1,0,1,5,0,0,0,1,0,0,1,0,0,0,0
1214,1215,819,operátor aditívnej výroby kovov/ operátorka aditívnej výroby kovov,0,1,4,0,6,0,1,2,0,1,3,0,0,8,0,0,0,1,0,0,0,0,0,0,0
1215,1216,1244,operátor dát/operátorka dát,15,5,0,0,0,0,1,0,0,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0
1216,1217,1216,operátor digitálnej tlače/operátorka digitálnej tlače,0,7,1,0,5,1,1,2,0,2,1,0,5,8,0,0,0,0,0,0,6,0,0,0,0
1217,1218,1876,operátor frézovačky/operátorka frézovačky,0,7,6,0,1,2,0,6,0,1,2,0,3,6,0,0,0,0,0,0,0,0,0,0,0
1218,1219,1311,operátor lesníckych zariadení/operátorka lesníckych zariadení,0,8,1,0,2,1,4,14,0,0,2,3,2,8,1,0,0,0,0,0,0,0,0,0,0
1219,1220,439,operátor mediálnej integrácie/ operátorka mediálnej integrácie,0,4,0,0,15,0,2,1,0,0,7,0,9,13,0,0,0,0,0,0,2,0,0,0,0
1220,1221,546,operátor textilných strojov/operátorka textilných strojov,0,0,2,0,0,1,1,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
1221,1222,1642,operátor výroby rybích produktov/operátorka výroby rybích produktov,0,5,4,0,3,1,2,13,0,1,12,0,1,5,0,0,0,1,0,0,0,0,1,0,0
1222,1223,185,operátor vyvrtávačky/operátorka vyvrtávačky,0,7,22,0,2,1,1,6,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
1223,1224,484,operátor zariadenia na anaeróbnu digesciu/operátorka zariadenia na anaeróbnu digesciu,0,3,1,0,1,2,1,3,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1224,1225,417,operátor/operátorka automatických systémov na rezanie dielov obuvi,0,0,13,0,1,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0
1225,1226,1667,operátor/operátorka automatizovanej montážnej linky,0,7,3,0,2,1,0,4,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0
